cumulative_secs,proton_density,speed,ion_temp,bz,bt,phi_angle,kp_index
98400.0,1.35,587.9799999999999,234600.0,12.24,19.119999999999997,336.58000000000004,5.0
98700.0,1.5,582.48,237800.0,11.34,19.32,334.74,5.0
99000.0,1.8,580.34,208800.0,11.059999999999999,18.64,338.21999999999997,5.0
99300.0,1.8199999999999998,603.9399999999999,184800.0,9.5,19.060000000000002,324.6,5.0
99600.0,3.38,612.72,150800.0,11.559999999999999,18.9,327.32,5.0
99900.0,2.38,611.2,89020.0,10.62,19.8,323.26,5.0
100200.0,1.8800000000000001,611.9399999999999,91640.0,11.36,20.119999999999997,325.68,5.0
100500.0,1.69,609.3399999999999,131100.0,11.68,19.9,320.9,5.0
100800.0,2.08,608.62,111800.0,10.98,19.5,321.8,5.0
101100.0,3.2399999999999998,611.18,103140.0,8.66,19.14,318.41999999999996,5.0
101400.0,3.0,597.8199999999999,92560.0,9.1,19.240000000000002,327.28000000000003,5.0
101700.0,3.12,599.12,98720.0,8.82,19.34,325.82,5.0
102000.0,2.6,594.76,116400.0,9.059999999999999,19.22,328.65999999999997,5.0
102300.0,2.9,593.1600000000001,106100.0,8.4,18.919999999999998,328.88,5.0
102600.0,3.5799999999999996,591.6200000000001,103670.0,8.1,18.68,328.32,5.0
102900.0,3.28,599.3399999999999,77580.0,11.18,18.66,338.82,5.0
103200.0,2.5,604.6,103180.0,7.040000000000001,18.740000000000002,320.4,5.0
103500.0,3.2399999999999998,610.64,106820.0,6.94,18.48,318.14,5.0
103800.0,4.26,612.88,97040.0,7.659999999999999,18.6,319.3,5.0
104100.0,3.78,605.0400000000001,99020.0,7.76,18.6,322.5,5.0
104400.0,4.24,606.4200000000001,87280.0,7.5200000000000005,18.06,319.82,5.0
104700.0,4.46,613.6,99800.0,6.640000000000001,17.880000000000003,315.36,5.0
105000.0,5.14,614.1,109260.0,7.3,17.64,320.5,5.0
105300.0,4.16,607.8199999999999,101840.0,8.459999999999999,17.78,328.0,5.0
105600.0,4.0,606.9799999999999,107800.0,7.68,17.880000000000003,323.12,5.0
105900.0,3.66,603.24,118100.0,8.7,17.84,326.88,5.0
106200.0,3.7399999999999998,598.76,140400.0,9.52,17.56,331.64,5.0
106500.0,4.47,609.97,116080.0,9.540000000000001,18.16,323.86,5.0
106800.0,4.720000000000001,614.8399999999999,98960.0,10.1,18.8,326.32,5.0
107100.0,4.36,620.6600000000001,80560.0,10.620000000000001,19.02,322.78000000000003,5.0
107400.0,3.94,620.4399999999999,95580.0,10.02,18.78,322.04,5.0
107700.0,4.08,626.5600000000001,87980.0,10.32,18.66,320.04,5.0
108000.0,4.04,630.22,86060.0,10.32,17.7,321.5,4.0
108300.0,3.3200000000000003,628.8199999999999,99680.0,9.940000000000001,18.44,318.94,4.0
108600.0,3.65,621.52,98510.0,8.14,18.88,317.68,4.0
108900.0,3.9799999999999995,624.6600000000001,104560.0,8.0,18.919999999999998,315.06,4.0
109200.0,4.18,623.72,90520.0,7.3,18.82,315.6,4.0
109500.0,3.5,626.12,108320.0,7.5,18.88,313.96,4.0
109800.0,4.0200000000000005,622.28,99280.0,6.6,18.660000000000004,313.98,4.0
110100.0,4.0600000000000005,619.4399999999999,99020.0,5.8,18.6,314.94,4.0
110400.0,4.46,622.1800000000001,101320.0,5.54,18.5,314.15999999999997,4.0
110700.0,4.2,622.3,96580.0,5.4,18.52,312.84000000000003,4.0
111000.0,4.26,624.2,95480.0,5.06,18.439999999999998,311.28000000000003,4.0
111300.0,5.26,626.1800000000001,80240.0,3.3200000000000003,18.3,310.52,4.0
111600.0,5.58,624.62,80080.0,3.8599999999999994,18.2,309.48,4.0
111900.0,5.68,618.5,86840.0,5.26,17.94,310.36,4.0
112200.0,7.0,614.02,85020.0,4.38,17.98,312.62,4.0
112500.0,7.459999999999999,612.01,77360.0,4.36,17.619999999999997,312.28000000000003,4.0
112800.0,7.38,612.8399999999999,85040.0,3.6399999999999997,17.64,308.96000000000004,4.0
113100.0,5.715,617.71,92120.0,4.3517241379310345,17.827586206896548,308.40344827586205,4.0
113400.0,5.74,617.0600000000001,91153.33333333334,4.231034482758621,17.64655172413793,308.4120689655172,4.0
113700.0,5.765000000000001,616.41,90186.66666666666,4.110344827586207,17.46551724137931,308.4206896551724,4.0
114000.0,5.79,615.76,89220.0,3.9896551724137934,17.28448275862069,308.42931034482757,4.0
114300.0,5.815,615.11,88253.33333333334,3.8689655172413793,17.10344827586207,308.43793103448274,4.0
114600.0,5.84,614.46,87286.66666666666,3.748275862068966,16.92241379310345,308.4465517241379,4.0
114900.0,5.865,613.81,86320.0,3.6275862068965514,16.741379310344826,308.4551724137931,4.0
115200.0,5.89,613.16,85353.33333333334,3.506896551724138,16.560344827586206,308.46379310344827,4.0
115500.0,5.915,612.51,84386.66666666666,3.386206896551724,16.379310344827587,308.47241379310344,4.0
115800.0,5.9399999999999995,611.86,83420.0,3.2655172413793103,16.198275862068964,308.4810344827586,4.0
116100.0,5.965,611.2099999999999,82453.33333333334,3.1448275862068966,16.017241379310345,308.4896551724138,4.0
116400.0,5.99,610.56,81486.66666666666,3.268965517241379,15.90344827586207,308.57793103448273,4.0
116700.0,6.26,606.86,79340.0,3.3600000000000003,15.919999999999998,309.98,4.0
117000.0,5.13,616.99,75280.0,1.5,16.16,300.21999999999997,4.0
117300.0,5.89,619.95,81840.0,0.9800000000000001,15.3,299.0,4.0
117600.0,4.66,588.48,154100.0,4.5,14.34,264.74,4.0
117900.0,3.7399999999999998,652.2,520800.0,7.58,14.88,10.18,4.0
118200.0,2.92,668.92,578600.0,7.2,14.940000000000001,88.46000000000001,4.0
118500.0,2.3,676.48,550400.0,8.0,15.6,21.02,4.0
118800.0,2.02,686.8199999999999,474000.0,8.040000000000001,15.680000000000001,24.34,4.0
119100.0,1.9,688.6,425000.0,8.22,15.36,31.079999999999995,5.0
119400.0,1.7600000000000002,686.4399999999999,353000.0,8.0,15.26,20.259999999999998,5.0
119700.0,1.8199999999999998,703.26,486600.0,8.18,14.6,28.48,5.0
120000.0,1.6,713.02,531200.0,7.32,14.680000000000001,25.72,5.0
120300.0,1.34,697.33,371100.0,6.4,14.4,23.2,5.0
120600.0,1.16,693.54,421000.0,6.16,14.34,22.48,5.0
120900.0,1.08,695.9,361800.0,6.4799999999999995,14.24,15.16,5.0
121200.0,1.1,715.24,557400.0,6.4799999999999995,13.819999999999999,80.28,5.0
121500.0,0.8800000000000001,714.36,434400.0,5.26,13.52,281.12,5.0
121800.0,0.86,817.74,1042400.0,9.06,13.559999999999999,86.8,5.0
122100.0,1.08,722.8399999999999,466600.0,3.84,13.14,344.06,5.0
122400.0,1.4200000000000002,785.96,864000.0,1.5799999999999998,13.280000000000001,332.56,5.0
122700.0,0.6900000000000001,768.4300000000001,695400.0,0.15999999999999986,9.84,103.78,5.0
123000.0,1.16,798.08,1028600.0,3.6799999999999997,10.620000000000001,49.38,5.0
123300.0,1.9100000000000001,868.74,1033000.0,3.38,10.559999999999999,62.96,5.0
123600.0,1.7,827.6,1022600.0,2.48,11.28,53.3,5.0
123900.0,1.56,808.54,1156000.0,3.62,11.48,50.339999999999996,5.0
124200.0,1.72,818.01,1094000.0,3.44,11.78,61.279999999999994,5.0
124500.0,1.58,810.3399999999999,1039000.0,3.4199999999999995,11.959999999999999,53.36,5.0
124800.0,1.58,805.22,1020600.0,2.82,12.14,54.160000000000004,5.0
125100.0,1.5,795.3199999999999,1074800.0,3.2,12.1,53.9,5.0
125400.0,1.6199999999999999,783.64,1046800.0,1.8800000000000001,11.74,48.14,5.0
125700.0,1.58,776.98,1080000.0,1.32,11.16,43.2,5.0
126000.0,1.46,778.8,1220000.0,0.62,10.559999999999999,47.36,5.0
126300.0,1.4,774.26,1349000.0,1.16,11.12,43.160000000000004,5.0
126600.0,1.3199999999999998,784.8,1290000.0,2.06,11.2,38.160000000000004,5.0
126900.0,1.44,773.5600000000001,1318000.0,2.02,10.6,43.519999999999996,5.0
127200.0,1.46,767.8399999999999,1208000.0,2.52,11.08,33.2,5.0
127500.0,1.6199999999999999,770.24,1154000.0,1.8800000000000001,11.360000000000001,34.44,5.0
127800.0,1.6,766.92,1120000.0,1.8,11.2,41.4,5.0
128100.0,1.42,777.58,1117000.0,2.0,10.879999999999999,49.839999999999996,5.0
128400.0,1.5,788.7299999999999,1036400.0,1.5399999999999998,11.18,59.0,5.0
128700.0,1.72,812.86,959000.0,2.12,11.34,65.66,5.0
129000.0,1.58,824.28,697200.0,2.56,11.959999999999999,74.08,5.0
129300.0,1.44,823.8799999999999,732000.0,3.2,11.92,75.8,5.0
129600.0,1.56,819.28,738600.0,2.7800000000000002,11.9,74.0,3.0
129900.0,1.58,828.6,730800.0,2.2,11.66,76.66,3.0
130200.0,1.49,837.7299999999999,684000.0,2.6399999999999997,11.7,90.03999999999999,3.0
130500.0,1.6,824.0200000000001,732600.0,1.7,11.28,77.42,3.0
130800.0,1.6199999999999999,816.02,769000.0,1.16,11.24,81.17999999999999,3.0
131100.0,1.4600000000000002,824.82,684400.0,0.64,11.42,88.6,3.0
131400.0,1.6600000000000001,838.2,707800.0,0.52,11.32,84.32000000000001,3.0
131700.0,1.4,826.2,737600.0,0.76,11.360000000000001,88.4,3.0
132000.0,1.7399999999999998,815.58,742400.0,1.5,11.22,81.66,3.0
132300.0,0.72,459.18,309960.0,2.0599999999999996,10.819999999999999,84.74,3.0
132600.0,0.9,281.34000000000003,78600.0,-0.54,10.88,102.58,3.0
132900.0,1.2,281.96,124880.0,-0.7,10.58,93.84,3.0
133200.0,1.6600000000000001,281.15999999999997,70880.0,-1.94,10.540000000000001,96.88,3.0
133500.0,2.04,272.8,60520.0,-2.14,10.4,102.46,3.0
133800.0,2.6,270.48,65200.0,-1.6199999999999999,10.040000000000001,92.88,3.0
134100.0,3.253333333333333,278.81333333333333,93060.0,-4.14,9.040000000000001,110.84,3.0
134400.0,2.2066666666666666,279.8066666666667,95760.0,-5.0,10.68,187.86,3.0
134700.0,3.5,282.14,97320.0,-1.04,11.059999999999999,195.3,3.0
135000.0,2.94,276.1,80180.0,0.74,10.959999999999999,173.6,3.0
135300.0,3.18,281.54,93200.0,-1.22,10.4,185.07999999999998,3.0
135600.0,4.279999999999999,276.36,71500.0,-0.38,9.98,92.03999999999999,3.0
135900.0,4.68,282.71999999999997,110500.0,0.3,10.48,69.52000000000001,3.0
136200.0,4.08,280.8,110980.0,-4.2,10.84,149.2,3.0
136500.0,4.659999999999999,273.84000000000003,102380.0,-3.78,10.76,138.5,3.0
136800.0,6.44,277.56,88780.0,-4.9399999999999995,10.7,132.14,3.0
137100.0,6.32,285.2,109860.0,-4.18,10.62,133.45999999999998,3.0
137400.0,8.72,283.3,93080.0,-4.279999999999999,10.639999999999999,145.92000000000002,3.0
137700.0,9.52,278.56,89520.0,-4.18,10.1,148.22,3.0
138000.0,8.52,277.2,119500.0,-5.0600000000000005,8.98,109.82000000000001,3.0
138300.0,8.17,269.02,53960.0,-5.459999999999999,9.7,147.88,3.0
138600.0,10.540000000000001,280.9,83240.0,-4.88,8.74,95.38,3.0
138900.0,15.819999999999999,281.6,83340.0,-3.5200000000000005,8.5,103.14000000000001,3.0
139200.0,14.879999999999999,282.38,84100.0,-4.92,7.959999999999999,114.5,3.0
139500.0,13.959999999999999,278.74,91900.0,-5.54,8.32,58.08,3.0
139800.0,18.04,280.82,88140.0,-2.82,9.3,76.8,3.0
140100.0,17.23,280.24,88640.0,-4.26,9.2,71.26,3.0
140400.0,16.380000000000003,279.65999999999997,81960.0,-1.44,9.1,79.42,3.0
140700.0,19.54,284.32,87900.0,-1.54,9.139999999999999,88.74,4.0
141000.0,17.259999999999998,278.2,71420.0,-1.5,9.14,67.14,4.0
141300.0,21.22,281.18,92080.0,1.8,9.12,59.379999999999995,4.0
141600.0,14.780000000000001,276.54,81040.0,2.52,9.26,62.379999999999995,4.0
141900.0,14.540000000000001,281.32,89280.0,-0.82,8.02,41.28,4.0
142200.0,19.98,280.77,90630.0,-2.8600000000000003,8.74,154.94,4.0
142500.0,19.96,277.56,78520.0,0.5399999999999999,9.36,343.26,4.0
142800.0,23.14,284.2,93740.0,-4.3,8.959999999999999,346.34000000000003,4.0
143100.0,17.68,271.17999999999995,69500.0,-4.0200000000000005,9.26,324.2,4.0
143400.0,21.73,284.78,86870.0,-0.68,9.34,278.54,4.0
143700.0,18.05,269.88,63390.0,-0.9400000000000001,9.26,338.36,4.0
144000.0,26.151999999999997,281.776,85060.0,-4.1,8.919999999999998,336.86,4.0
144300.0,22.988,279.084,80280.0,-1.5,9.0,213.32,4.0
144600.0,26.9,283.46,97640.0,-3.78,8.860000000000001,283.5,4.0
144900.0,26.419999999999998,282.38,87500.0,-3.34,8.84,30.24,4.0
145200.0,28.1,281.76,88320.0,-5.16,8.78,56.64,4.0
145500.0,26.339999999999996,282.76,89300.0,-5.86,8.74,40.239999999999995,4.0
145800.0,21.14,272.91999999999996,59860.0,-4.9799999999999995,8.5,76.86,4.0
146100.0,29.560000000000002,281.6,82720.0,0.74,8.42,33.8,4.0
146400.0,29.139999999999997,281.44,85500.0,1.44,9.139999999999999,29.04,4.0
146700.0,26.54,277.12,73360.0,1.1199999999999999,9.22,15.36,4.0
147000.0,28.080000000000002,279.58000000000004,88880.0,1.48,9.4,349.7,4.0
147300.0,30.860000000000003,280.68,83460.0,1.5,9.559999999999999,342.28000000000003,4.0
147600.0,31.54,280.36,95280.0,2.12,9.459999999999999,344.65999999999997,4.0
147900.0,22.0,274.0,68120.0,2.2600000000000002,9.440000000000001,344.1,4.0
148200.0,18.479999999999997,266.44,49120.0,-0.4,9.2,346.71999999999997,4.0
148500.0,31.439999999999998,281.38,82620.0,0.27999999999999997,9.18,217.08,4.0
148800.0,32.14,280.34000000000003,94320.0,0.9600000000000002,9.16,78.97999999999999,4.0
149100.0,29.02,285.78000000000003,98680.0,0.64,9.08,80.02,4.0
149400.0,21.64,273.28000000000003,71520.0,1.02,9.120000000000001,209.34,4.0
149700.0,31.68,281.9,87480.0,-3.28,9.059999999999999,35.06,4.0
150000.0,32.56,281.24,83260.0,-2.8,9.22,41.54,4.0
150300.0,32.839999999999996,281.65999999999997,83480.0,-1.94,9.4,35.019999999999996,4.0
150600.0,29.939999999999998,283.28000000000003,96120.0,-1.52,9.2,21.0,4.0
150900.0,30.04,283.12,86200.0,-1.52,9.08,39.14,4.0
151200.0,28.919999999999998,282.3,88840.0,-1.22,9.08,33.839999999999996,3.0
151500.0,32.06,282.04,86280.0,-1.52,9.28,38.36,3.0
151800.0,32.339999999999996,281.64,87620.0,-2.7399999999999998,9.4,55.4,3.0
152100.0,31.660000000000004,281.36,86160.0,-3.38,9.6,69.56,3.0
152400.0,33.239999999999995,281.97999999999996,90160.0,1.5,9.24,19.06,3.0
152700.0,29.060000000000002,277.38,75660.0,1.3599999999999999,9.24,144.94,3.0
153000.0,29.619999999999997,285.52,95320.0,-3.1,8.0,58.36,3.0
153300.0,27.74,283.2,95560.0,2.2600000000000002,8.86,327.96,3.0
153600.0,25.839999999999996,276.32,74280.0,-2.34,8.72,168.88,3.0
153900.0,26.160000000000004,278.4533333333333,77953.33333333334,1.1400000000000001,9.860000000000001,352.2,3.0
154200.0,27.52,283.72666666666663,92306.66666666666,0.9199999999999999,9.860000000000001,350.9,3.0
154500.0,28.18,276.86,81360.0,0.5800000000000001,9.940000000000001,279.24,3.0
154800.0,28.580000000000002,278.52000000000004,99100.0,-1.7600000000000002,9.34,20.24,3.0
155100.0,32.36,281.91999999999996,81860.0,-2.5,9.120000000000001,36.6,3.0
155400.0,34.160000000000004,281.82,80220.0,-1.14,9.68,19.14,3.0
155700.0,34.36,281.64,90880.0,-0.020000000000000018,9.6,9.9,3.0
156000.0,35.37,281.76,90000.0,0.38,9.62,20.380000000000003,3.0
156300.0,36.04,282.21,85630.0,-0.5399999999999999,9.6,23.96,3.0
156600.0,34.9,281.6,89560.0,0.76,9.74,14.540000000000001,3.0
156900.0,32.32,277.48,76920.0,2.8600000000000003,9.82,9.84,3.0
157200.0,31.919999999999998,285.82,98280.0,4.62,9.92,76.2,3.0
157500.0,32.160000000000004,276.84000000000003,84540.0,3.84,10.3,9.7,3.0
157800.0,35.46,281.34000000000003,82240.0,2.96,10.14,148.54000000000002,3.0
158100.0,27.78,272.86,66260.0,-0.3,10.08,4.14,3.0
158400.0,30.3,276.78000000000003,85300.0,-2.38,10.02,282.17999999999995,3.0
158700.0,32.1,277.5,74680.0,-1.44,10.26,13.24,3.0
159000.0,27.96,272.38,66160.0,-2.48,9.98,9.44,3.0
159300.0,38.38,281.52,91760.0,-0.1,9.9,23.08,3.0
159600.0,32.160000000000004,279.02,79820.0,-0.8400000000000001,9.82,29.0,3.0
159900.0,39.75,280.75,92640.0,-0.6799999999999999,9.74,28.560000000000002,3.0
160200.0,36.82000000000001,284.54,91020.0,-1.8,9.620000000000001,36.720000000000006,3.0
160500.0,37.82,281.54,96300.0,0.5999999999999999,9.8,90.53999999999999,3.0
160800.0,36.839999999999996,280.7,90940.0,0.8400000000000001,9.92,5.4799999999999995,3.0
161100.0,35.339999999999996,283.88,86740.0,1.04,9.82,14.560000000000002,3.0
161400.0,38.519999999999996,281.28000000000003,83360.0,2.3600000000000003,9.76,19.38,3.0
161700.0,38.86,281.16,88640.0,6.4799999999999995,9.7,21.48,3.0
162000.0,37.92,282.02000000000004,83130.0,8.559999999999999,9.6,124.54,3.0
162300.0,31.32,276.82,85160.0,0.10000000000000017,8.4,87.44,4.0
162600.0,38.519999999999996,284.54,91080.0,-1.4,10.379999999999999,21.52,4.0
162900.0,40.53,282.33,87020.0,1.44,10.42,20.3,4.0
163200.0,39.260000000000005,281.36,80570.0,3.0200000000000005,10.32,149.35999999999999,4.0
163500.0,38.160000000000004,283.14,88220.0,2.2,9.76,25.080000000000002,4.0
163800.0,23.560000000000002,270.76000000000005,60580.0,-1.52,9.66,48.1,4.0
164100.0,33.760000000000005,279.14,115340.0,-1.0,9.76,49.52,4.0
164400.0,34.46,278.65999999999997,94940.0,1.6199999999999999,10.68,40.660000000000004,4.0
164700.0,29.639999999999997,272.26,66340.0,0.72,10.78,40.92,4.0
165000.0,30.5,273.32,65060.0,-1.2,10.26,41.2,4.0
165300.0,31.7,284.96,93790.0,-2.38,9.72,156.16,4.0
165600.0,40.42,281.88,84260.0,-2.94,9.02,87.36,4.0
165900.0,41.28,281.90999999999997,85850.0,0.22000000000000003,9.92,147.08,4.0
166200.0,40.4,282.04,91580.0,2.3,10.059999999999999,152.21999999999997,4.0
166500.0,41.82,280.94,86740.0,-0.8,9.92,17.3,4.0
166800.0,41.95,282.14,100150.0,-0.78,9.66,18.3,4.0
167100.0,34.72,279.15999999999997,80240.0,-0.3399999999999999,9.54,25.76,4.0
167400.0,38.010000000000005,277.12,73800.0,-1.58,9.68,214.8,4.0
167700.0,44.24,282.24,95040.0,-1.1400000000000001,9.540000000000001,216.11999999999998,4.0
168000.0,35.489999999999995,275.04,70790.0,-2.62,9.36,37.92,4.0
168300.0,40.14,286.32,105000.0,0.9399999999999998,9.24,149.1,4.0
168600.0,41.5,280.34000000000003,83980.0,-3.72,9.32,41.0,4.0
168900.0,43.22,283.52,92020.0,-3.0200000000000005,8.64,98.66000000000001,4.0
169200.0,48.739999999999995,281.12,84780.0,-3.4,8.6,63.54,4.0
169500.0,51.06,281.74,89560.0,1.9600000000000002,9.26,282.86,4.0
169800.0,53.08,281.88,86280.0,3.44,9.32,73.58000000000001,4.0
170100.0,52.65,281.7,83820.0,2.62,9.36,140.4,4.0
170400.0,46.9,277.02,71120.0,-0.13999999999999985,9.440000000000001,23.62,4.0
170700.0,53.64,282.06000000000006,92320.0,-8.120000000000001,9.36,62.779999999999994,4.0
171000.0,52.879999999999995,284.04,89260.0,-5.42,9.08,21.2,4.0
171300.0,52.98,283.5,88000.0,-7.26,9.319999999999999,163.34,4.0
171600.0,55.52,281.91999999999996,95340.0,-8.14,9.76,101.17999999999999,4.0
171900.0,45.480000000000004,275.28000000000003,70760.0,-2.88,9.4,260.74,4.0
172200.0,58.120000000000005,282.02,90560.0,-8.4,9.52,35.480000000000004,4.0
172500.0,57.64,282.23999999999995,92680.0,-5.5200000000000005,9.580000000000002,226.18,4.0
172800.0,57.82000000000001,282.0,92780.0,-4.88,9.18,21.32,4.0
173100.0,62.720000000000006,282.21999999999997,85780.0,-4.42,9.14,50.7,5.0
173400.0,55.14,277.06,82000.0,-1.2799999999999998,8.940000000000001,13.540000000000001,5.0
173700.0,63.4,280.4,79580.0,-4.220000000000001,9.22,143.11999999999998,5.0
174000.0,54.25,285.15999999999997,94800.0,-3.34,9.1,336.04,5.0
174300.0,68.62,282.02,85400.0,-4.2,8.74,105.02000000000001,5.0
174600.0,68.76,282.1,86660.0,-5.6,9.379999999999999,348.91999999999996,5.0
174900.0,61.839999999999996,277.58000000000004,75000.0,-4.64,8.940000000000001,148.02,5.0
175200.0,68.03999999999999,281.7,85380.0,-5.4399999999999995,9.28,101.22,5.0
175500.0,68.74,282.36,87020.0,-3.4200000000000004,9.34,268.06000000000006,5.0
175800.0,69.87,281.3,82270.0,-4.92,9.040000000000001,331.26,5.0
176100.0,67.88,281.46,82400.0,-3.2,9.26,202.18,5.0
176400.0,68.84,282.23999999999995,88620.0,-4.76,9.52,274.98,5.0
176700.0,65.06,283.52,95240.0,-2.2199999999999998,9.940000000000001,333.38,5.0
177000.0,70.12,281.66,85700.0,-2.7600000000000002,9.66,344.32,5.0
177300.0,63.6,277.82,76460.0,0.5600000000000002,9.74,339.98,5.0
177600.0,71.9,282.24,87080.0,0.04000000000000007,9.54,277.1,5.0
177900.0,69.28,282.14,85520.0,8.120000000000001,9.540000000000001,79.44,5.0
178200.0,71.03999999999999,282.1,92860.0,5.5,9.48,79.46,5.0
178500.0,73.44,281.76,96940.0,6.36,9.24,149.98,5.0
178800.0,62.8,277.64,77480.0,3.0599999999999996,8.059999999999999,86.02000000000001,5.0
179100.0,70.66,281.91999999999996,94060.0,1.8199999999999998,8.26,140.57999999999998,5.0
179400.0,68.8,281.34000000000003,85320.0,-0.5,9.3,209.51999999999998,5.0
179700.0,68.72,281.78000000000003,86600.0,1.48,9.62,353.28000000000003,5.0
180000.0,63.120000000000005,282.34000000000003,88470.0,3.1599999999999997,9.58,347.15999999999997,5.0
180300.0,60.0,279.44,83100.0,3.2399999999999998,9.7,343.12,5.0
180600.0,73.24,281.9,83920.0,0.07999999999999989,9.76,331.15999999999997,5.0
180900.0,61.879999999999995,276.88,76240.0,-4.5,9.72,212.9,5.0
181200.0,62.580000000000005,285.32,101640.0,2.06,10.2,320.15999999999997,5.0
181500.0,70.94,281.48,80680.0,0.4600000000000001,9.82,344.94,5.0
181800.0,67.96000000000001,281.51000000000005,86570.0,3.8600000000000003,9.02,205.98000000000002,5.0
182100.0,72.66,282.04,84140.0,3.78,9.68,335.3,5.0
182400.0,73.72,281.94,93540.0,4.68,9.82,312.62,5.0
182700.0,74.52000000000001,281.5,93680.0,5.74,9.92,301.12,5.0
183000.0,76.44,282.12,85640.0,4.88,10.1,306.78,5.0
183300.0,68.96000000000001,277.14,71520.0,3.66,10.24,312.82,5.0
183600.0,74.4,281.01,91640.0,3.38,9.6,308.58000000000004,4.0
183900.0,83.0,282.46,87250.0,4.779999999999999,9.6,321.1,4.0
184200.0,81.66,281.65999999999997,89240.0,4.3,9.42,268.78000000000003,4.0
184500.0,84.84,281.68,88840.0,0.9,9.0,313.34000000000003,4.0
184800.0,78.56,281.32,97280.0,0.96,9.440000000000001,329.88,4.0
185100.0,84.3,281.98,87140.0,0.74,9.72,333.06,4.0
185400.0,79.64,281.28000000000003,98520.0,3.94,8.559999999999999,262.14,4.0
185700.0,78.42999999999999,281.21999999999997,89140.0,2.98,9.040000000000001,336.4,4.0
186000.0,80.22,281.48,86060.0,3.9799999999999995,9.28,149.34,4.0
186300.0,82.89333333333333,281.18666666666667,90813.33333333334,-1.9,9.819999999999999,157.48,4.0
186600.0,82.72666666666666,279.7333333333333,84246.66666666666,-3.38,10.48,40.2,4.0
186900.0,77.47999999999999,281.21999999999997,94040.0,-5.720000000000001,10.26,13.580000000000002,4.0
187200.0,81.42,281.88,85900.0,-5.6,10.120000000000001,151.06,4.0
187500.0,78.08,281.65999999999997,94300.0,-4.7,10.059999999999999,74.18,4.0
187800.0,79.64,281.77,92460.0,-3.46,9.92,207.28000000000003,4.0
188100.0,81.22,281.88,85120.0,-3.9799999999999995,9.559999999999999,352.56,4.0
188400.0,75.3,282.3,107780.0,-3.7399999999999998,9.440000000000001,86.97999999999999,4.0
188700.0,75.01,281.55,88980.0,2.0,9.36,270.88,4.0
189000.0,73.88,280.3,84260.0,3.5,9.68,321.54,4.0
189300.0,74.94,281.74,96220.0,2.8600000000000003,9.64,318.62,4.0
189600.0,76.7,281.71999999999997,93040.0,4.66,8.680000000000001,315.12,4.0
189900.0,70.60999999999999,280.3,92080.0,1.8200000000000003,8.940000000000001,319.28000000000003,4.0
190200.0,79.58,281.4,85370.0,3.3600000000000003,8.620000000000001,330.56,4.0
190500.0,80.76,281.76,94720.0,4.2,8.4,330.02,4.0
190800.0,73.56,283.12,95740.0,3.72,8.02,330.66,4.0
191100.0,75.16,281.52000000000004,97960.0,0.76,8.98,349.14,4.0
191400.0,73.28,281.28000000000003,90240.0,1.08,9.72,345.0,4.0
191700.0,72.25,282.21999999999997,108800.0,0.64,9.34,342.96,4.0
192000.0,75.06,282.08,98120.0,3.16,10.0,338.84000000000003,4.0
192300.0,75.58000000000001,281.9,101070.0,3.4799999999999995,10.02,332.38,4.0
192600.0,76.67,281.21999999999997,92410.0,4.0200000000000005,9.959999999999999,343.44,4.0
192900.0,80.24,281.5,86100.0,3.84,10.280000000000001,329.88,4.0
193200.0,71.74,277.76000000000005,92480.0,3.4799999999999995,10.3,336.24,4.0
193500.0,80.03999999999999,281.02,96480.0,1.98,9.34,341.88,4.0
193800.0,85.36,281.18,93220.0,-5.0200000000000005,10.34,336.0,4.0
194100.0,72.66,276.68,92980.0,-7.38,12.48,205.68,4.0
194400.0,85.56,280.86,88940.0,-5.9,23.259999999999998,322.8,4.0
194700.0,75.42,279.94,87740.0,6.16,31.380000000000003,287.12,9.0
195000.0,77.08,281.3,98200.0,18.78,33.5,252.61999999999998,9.0
195300.0,76.24,281.96,97840.0,17.740000000000002,33.06,267.34000000000003,9.0
195600.0,75.18,281.21999999999997,91760.0,2.1400000000000006,31.939999999999998,300.16,9.0
195900.0,78.12,281.21,92300.0,3.2,26.54,271.76,9.0
196200.0,77.46000000000001,280.82,96640.0,-8.4,49.06,257.41999999999996,9.0
196500.0,67.0,280.98,97280.0,-30.68,59.2,248.28000000000003,9.0
196800.0,56.64,280.9,94620.0,-33.760000000000005,46.06,221.01999999999998,9.0
197100.0,54.44,280.61,93280.0,-6.679999999999998,22.86,143.35999999999999,9.0
197400.0,55.82000000000001,281.36,85360.0,24.619999999999997,40.1,111.88,9.0
197700.0,51.67,280.39,95530.0,8.260000000000002,26.660000000000004,105.64000000000001,9.0
198000.0,51.220000000000006,281.14,102820.0,-10.58,16.28,115.4,9.0
198300.0,49.239999999999995,279.65999999999997,92540.0,-12.1,22.619999999999997,78.94000000000001,9.0
198600.0,50.339999999999996,281.8,106300.0,-11.38,20.04,62.260000000000005,9.0
198900.0,51.6,280.1,84560.0,-8.8,19.240000000000002,61.660000000000004,9.0
199200.0,48.89878787878788,280.2757575757576,110143.63636363638,-7.44,18.54,75.58,9.0
199500.0,50.775757575757574,280.4151515151515,116872.72727272726,8.9703125,22.5765625,137.30625,9.0
199800.0,50.74545454545454,280.3090909090909,115463.63636363635,8.0875,22.0375,145.65,9.0
