,cumulative_secs,proton_density,speed,ion_temp,bz,bt,phi_angle,kp_index
1332,399600,6.57,923.79,52080,8.06,10.72,347.62,3
1333,399900,5.6,928.3,53440,8.02,10.94,346.5,3
1334,400200,5.49,927.55,61370,7.94,10.88,346.32,4
1335,400500,5.46,925.72,52940,7.7,10.76,346.46,4
1336,400800,6.7,920.68,50600,8.06,10.68,346.04,5
1337,401100,5,920.7,51760,8.26,10.92,346.68,5
1338,401400,5.6,915.7,53160,8.28,10.8,346.32,7
1339,401700,6.94,910.46,50630,8.26,10.68,343.88,5
1340,402000,7.696,904.432,48580,8.12,10.52,340.28,5
1341,402300,8.284,908.158,44480,8.04,10.46,344.32,3
1342,402600,6.3,906.28,46880,8.04,10.54,337.02,4
1343,402900,6.52,907.12,53120,7.26,10.56,346.98,4
1344,403200,6.58,906.94,59020,6.9,10.42,350.56,4
1345,403500,5.1,904.86,56720,7,10.48,350.82,4
1346,403800,4.66,910.64,55200,6.92,10.48,356.84,4
1347,404100,4.69,908.57,49900,7.06,10.5,354.48,4
1348,404400,4.26,902.14,47020,7.16,10.56,353.5,4
1349,404700,4.52,898.24,66520,7.36,10.64,351.42,4
1350,405000,3.98,894.58,41600,7.52,10.52,342.68,4
1351,405300,4.44,891.7,45320,7.44,10.4,337.62,4
1352,405600,3.88,889.26,42460,7.66,10.46,335.8,5
1353,405900,3.76,889.1133333,41773.33333,7.66,10.42,336.42,3
1354,406200,3.5,886.0866667,39946.66667,7.86,10.32,337.44,3
1355,406500,3.64,883.98,45620,6.84,10.2,337.9,4
1356,406800,3.22,880.46,53160,6.88,10.02,337.72,4
1357,407100,3.36,883.3,42800,7.14,10.08,340.64,3
1358,407400,4.2,887.96,56660,5.12,9.84,340.92,4
1359,407700,2.98,891.08,59180,2.4,9.9,355.56,4
1360,408000,3.56,896.08,57340,2.62,9.86,355.68,8
1361,408300,3.14,887.86,60680,3.18,9.94,352.04,5
1362,408600,3.02,889.86,57580,3.9,10.06,352.18,3
1363,408900,3.06,890.1,50160,4.08,9.96,355.32,3
1364,409200,2.9,888.58,49060,3.9,9.92,4.32,4
1365,409500,2.5,891.04,47920,4.08,9.84,3.08,4
1366,409800,2.54,889.02,47880,4.94,9.76,214.24,3
1367,410100,2.82,881.9,51060,5.26,9.78,355.96,3
1368,410400,2.86,878.68,49280,5.14,9.46,355.5,3
1369,410700,3.62,878.04,47560,5.64,9.52,354.1,4
1370,411000,3.42,875.58,42720,5.5,9.8,353.68,5
1371,411300,3.38,882.14,51420,5.12,9.74,354.16,4
1372,411600,2.52,884.38,67540,6,9.76,215.6,3
1373,411900,3.66,887.92,62080,5.66,9.84,352.82,4
1374,412200,3.64,879.72,43600,5.62,10.1,346.5,4
1375,412500,4.32,880.16,50660,5.68,10.04,347.62,3
1376,412800,4.26,878.8,53460,6.34,10.08,348.94,2
1377,413100,3.04,880.12,44680,6.46,10.32,354.28,4
1378,413400,3.94,877.62,49180,5.68,10.3,345.64,9
1379,413700,3.92,882.02,38680,5.96,10.26,353.5,5
1380,414000,2.13,886.51,41430,5.82,10.62,330.62,5
1381,414300,2.38,887.4,37820,7.08,10.88,327.84,9
1382,414600,1.74,872.94,81740,5.9,10.74,343.86,3
1383,414900,2.86,877.88,41560,7,10.86,338.62,4
1384,415200,2.68,881.72,40240,7.1,10.88,339.36,4
1385,415500,2.5,877.8,48100,6.38,10.82,337.06,4
1386,415800,2.42,876.78,53960,6.34,10.7,338.46,4
1387,416100,2.21,879.08,37740,6.52,10.64,336,4
1388,416400,2.22,877.32,36040,6.12,10.6,337.12,3
1389,416700,2.44,872.42,41020,4.98,10.56,336.44,3
1390,417000,2.18,871.26,38140,5.5,10.5,340.1,2
1391,417300,2.2,876.06,38160,6.12,10.36,341.68,3
1392,417600,2.8,877.78,37320,5.16,10.32,342.28,3
1393,417900,2.25,875.72,44030,4.92,10.22,337.38,5
1394,418200,2.28,869.66,39220,5.94,10.28,337.32,5
1395,418500,2.42,864.86,30960,6.3,10.38,337.58,7
1396,418800,2.52,868.12,33540,6,10.16,336.86,5
1397,419100,2.86,866.84,28320,5.72,10.28,336.26,5
1398,419400,2.92,865.4,29560,4.12,10.08,341.68,4
1399,419700,3.26,865.66,36280,3.26,10.02,341.4,3
1400,420000,2.66,863.06,28220,3.06,10.06,338.84,2
1401,420300,3.16,861.92,27720,3.84,10.08,337.1,4
1402,420600,2.86,861.16,25600,2.64,9.94,337.14,8
1403,420900,2.82,861.5,32960,2.06,9.76,339.34,9
1404,421200,2.64,860,31420,4.16,9.76,336.24,5
1405,421500,2.8,860.92,29180,2.5,9.58,336.32,7
1406,421800,2.98,856.07,28610,1.44,9.44,336.5,5
1407,422100,2.84,857.02,27680,1.56,9.4,335.28,3
1408,422400,2.74,859.38,24840,1.72,9.28,335.14,4
1409,422700,2.84,855.94,22520,2.12,9.12,335.18,4
1410,423000,3.02,857.36,28380,2.16,9.06,333.12,3
1411,423300,2.94,852.38,26260,2.04,9.06,331.34,3
1412,423600,3.28,852.32,27620,2.3,9,332.14,4
1413,423900,3.18,852.18,28890,2.2,9,332.08,5
1414,424200,3.54,851.48,26020,1.78,8.84,335.86,5
1415,424500,3.7,849.62,29780,1.96,8.82,337.1,5
1416,424800,3.46,850.2,27860,1.6,8.72,334.64,5
1417,425100,3.38,851.98,30620,1.32,8.7,329.86,5
1418,425400,3.5,846.98,28900,1.26,8.66,330.88,4
1419,425700,2.72,850.24,30220,0.76,8.6,329.12,3
1420,426000,2.59,845.68,27580,0.76,8.52,329.54,5
1421,426300,2.44,841.82,25800,0.98,8.56,335.34,4
1422,426600,2.88,853.32,28100,-0.04,8.44,319.84,5
1423,426900,2.74,853.08,27560,0.8,8.38,323.38,5
1424,427200,2.66,848.9,24860,1.56,8.3,327,7
1425,427500,2.76,848.76,27220,0.52,8.22,324.38,5
1426,427800,2.73,852.61,31000,-0.02,8.2,317.14,3
1427,428100,2.1,838.74,27340,2.12,8.08,323.06,3
1428,428400,1.92,839.68,24180,1.5,8,321.6,3
1429,428700,2.44,836.62,23160,-0.04,7.92,321.62,4
1430,429000,1.68,833.02,28260,0.58,7.88,325.8,5
1431,429300,1.96,817.98,35900,2.16,7.82,336.1,5
1432,429600,2.24,822.16,28140,2.9,8.1,335.44,5
1433,429900,2.18,818.46,25620,2.1,8.2,341.66,3
1434,430200,2.54,813.98,28340,1.4,8.22,341.24,4
1435,430500,2.38,812.72,31340,0.56,8.2,338.88,3
1436,430800,2.02,813.02,32680,-0.1,7.98,339.12,3
1437,431100,2.2,815.56,30340,0.92,7.86,331.72,4
1438,431400,1.96,815.86,37140,0.66,7.56,325.94,3
1439,431700,1.993333333,802.9266667,29220,1.74,7.46,327.38,3
1440,432000,1.866666667,805.3333333,31660,2.04,7.24,331.36,3
1441,432300,1.6,803.14,30420,2.38,7.38,333.34,9
1442,432600,1.88,801.22,28340,2.7,7.38,339.2,5
1443,432900,2.16,803.84,26420,2.44,7.3,340.48,5
1444,433200,1.8,801.38,29180,2.64,7.28,348.98,7
1445,433500,1.68,799.42,27140,1.56,5.94,350.88,7
1446,433800,1.33,804.15,29630,0.62,5.04,340.8,4
1447,434100,1.2,801.38,28160,0.44,5.04,342.66,3
1448,434400,1.42,801.44,23360,0.32,5.02,346.3,4
1449,434700,1.28,799.7,26680,0.52,4.96,348.02,5
1450,435000,1.1,799.88,31540,0.58,5,351.82,5
1451,435300,1.2,800.04,28540,1.06,5,355.06,5
1452,435600,1.26,800.26,33360,1.52,5,284.34,7
1453,435900,1.25,797.77,28320,1.54,5.14,211.96,7
1454,436200,2.36,808.32,22820,-1.86,5.1,315.62,7
1455,436500,2.64,809.8,19260,-2.4,5.1,310.08,3
1456,436800,2.42,809.12,21160,-2.14,5.12,311.26,4
1457,437100,2.26,805.38,22120,-2.16,5.1,308.88,3
1458,437400,2.32,804.1,19060,-2.02,5.14,306.92,4
1459,437700,2.26,799.76,20020,-2.1,5.08,306.8,4
1460,438000,2.38,800.72,17900,-2.3,5.08,308,4
1461,438300,2.24,799.24,18040,-2.1,5.02,310.02,3
1462,438600,2.26,795.9,18000,-2.06,5.08,310.48,3
1463,438900,2.58,799.56,20540,-2.06,5.02,312.02,4
1464,439200,2.44,788.3,20940,-1.46,5.1,323.94,5
1465,439500,2.3,786.04,21400,-1.22,5.04,327.52,5
1466,439800,2.14,784.01,23020,-0.96,5.06,327.22,4
1467,440100,1.88,780.44,27660,-0.68,5.04,330.9,4
1468,440400,2.2,783.34,22460,-1.1,5.06,324.86,3
1469,440700,2.14,781.12,23040,-1.08,5.08,325.74,4
1470,441000,1.8,779.54,28280,-0.36,5.06,333.78,3
1471,441300,1.98,777.94,25440,-0.26,5,336.08,5
1472,441600,1.96,776.34,27060,-0.1,5,335.4,5
1473,441900,1.85,774.13,32700,-0.12,5.02,338.5,3
1474,442200,1.8,771.26,35580,-0.4,5.04,339,4
1475,442500,1.86,772.78,27220,-1.02,4.98,335.02,4
1476,442800,1.8,770.84,30600,-0.58,5,335.44,3
1477,443100,1.6,771.92,34300,-0.84,4.94,337.72,3
1478,443400,1.7,770.76,32020,-0.78,4.9,335.32,3
1479,443700,1.78,770.04,29030,-0.8,4.9,335.16,4
1480,444000,1.88,768.46,25580,-0.82,4.92,334.52,5
1481,444300,1.78,765.84,29960,-0.7,4.92,334.02,5
1482,444600,1.9,764.5,26680,-0.72,4.86,333.7,5
1483,444900,1.54,764.66,28580,-0.6,4.82,334.76,7
1484,445200,1.8,762.12,22420,-0.26,4.68,327.84,8
1485,445500,1.82,761.58,43860,-0.48,4.68,328.62,4
1486,445800,1.73,760.19,18870,-0.34,4.7,330.34,4
1487,446100,1.8,759.7,17760,-0.5,4.7,324.52,4
1488,446400,1.7,759.5,17460,0.24,4.62,323.1,4
1489,446700,2.14,754.76,15480,0.38,4.6,324.1,3
1490,447000,1.84,757.46,19440,0.18,4.7,322.42,4
1491,447300,1.96,755.24,20200,-0.94,4.7,326.42,9
1492,447600,1.8,752.78,19950,-0.14,4.76,324.2,5
1493,447900,1.86,752.14,23560,0.66,4.78,330.68,7
1494,448200,1.78,751.2,21920,-0.36,4.8,330.38,3
1495,448500,1.74,749.9,22480,0.32,4.74,329.16,4
1496,448800,1.54,748.22,28580,0.42,4.82,331.94,4
1497,449100,1.76,745.06,28680,0.22,4.76,335.64,3
1498,449400,1.5,744.74,32120,0.1,4.8,337.12,3
1499,449700,1.73,742.07,30470,-0.08,4.76,337.66,3
1500,450000,1.6,742.08,29500,-0.16,4.7,337.12,3
1501,450300,1.8,740.4,27800,-0.42,4.62,337.66,3
1502,450600,1.86,741.62,27860,-1.32,4.62,340.16,3
1503,450900,1.74,740.08,28640,-0.68,4.6,333.98,3
1504,451200,1.84,740.6,29740,-0.52,4.64,329.94,3
1505,451500,1.94,741.24,25940,-1.18,4.72,333.08,5
1506,451800,2.09,742.83,23660,-1.3,4.7,324.96,5
1507,452100,2.12,740.44,23860,-1.16,4.7,325.38,8
1508,452400,1.96,739.46,28400,-1.14,4.62,325.24,3
1509,452700,1.76,741.52,24680,-1.58,4.6,321.46,3
1510,453000,1.88,738.2,27400,-1.38,4.66,328.8,3
1511,453300,1.8,733.88,27360,-1.12,4.74,331.72,3
1512,453600,1.72,732.4,33300,-0.84,4.74,332.64,4
1513,453900,1.46,726.64,29840,-0.32,4.82,333.08,3
1514,454200,1.48,724.62,29720,0,4.82,336.82,3
1515,454500,1.52,723.34,29580,-0.18,4.86,340.18,4
1516,454800,1.46,719.24,30320,0.14,4.86,345.3,4
1517,455100,1.48,716.22,23220,0.26,5.12,347.8,5
1518,455400,1.32,713.34,15920,0.48,5.22,349.04,4
1519,455700,1.47,715.41,27980,0.44,5.06,343.48,4
1520,456000,1.64,714.84,26900,0.46,5.06,341.66,4
1521,456300,1.42,718.54,26740,0.72,5.1,340.56,7
1522,456600,1.38,715.18,17740,0.68,5.1,339.44,7
1523,456900,1.64,713.7,19440,-0.38,5.04,337.76,8
1524,457200,1.5,713.24,19660,0.56,5.14,341.28,3
1525,457500,1.88,709.76,11770,0.24,5.44,343.54,4
1526,457800,1.84,709.64,11760,0.26,5.42,338.38,3
1527,458100,1.34,709.83,16960,1.14,5.3,345.94,4
1528,458400,1.26,705.68,18070,1.06,5.28,346.34,3
1529,458700,1.12,702.92,19100,0.72,5.32,346.72,4
1530,459000,1.3,705.32,15500,0.1,5.38,343.58,3
1531,459300,1.6,705.08,15980,-0.26,5.32,341.62,3
1532,459600,1.49,709.68,134290,-0.54,5.26,341.78,4
1533,459900,1.62,703.82,14780,-0.5,5.36,341.16,5
1534,460200,1.54,704.92,16550,-0.56,5.18,339,5
1535,460500,1.56,703.08,15440,-0.34,5.2,337.64,5
1536,460800,1.52,700.9,22670,-0.48,5.08,338.22,3
1537,461100,1.46,700.66,162540,-0.26,5.08,347.76,3
1538,461400,1.814,701.266,50548,-0.72,5.02,284.76,3
1539,461700,1.68,694.52,17160,-1.3625,4.9875,229.2625,3
1540,462000,1.776,698.764,18692,-2.0075,4.7625,40.3275,3
1541,462300,1.7,692.52,16680,-0.6,4.92,208.4,3
1542,462600,1.7,688.74,13500,-0.32,5.02,340.14,4
1543,462900,1.3398,695.2852,22682,0.6206,5.0192,328.3568,7
1544,463200,1.196,696.504,27640,0.612,5.084,325.536,4
1545,463500,1.191,695.634,27190,0.627,5.064,325.956,3
1546,463800,1.186,694.764,26740,0.642,5.044,326.376,4
1547,464100,1.181,693.894,26290,0.657,5.024,326.796,3
1548,464400,1.176,693.024,25840,0.672,5.004,327.216,3
1549,464700,1.171,692.154,25390,0.687,4.984,327.636,3
1550,465000,1.166,691.284,24940,0.702,4.964,328.056,3
1551,465300,1.161,690.414,24490,0.717,4.944,328.476,4
1552,465600,1.156,689.544,24040,0.732,4.924,328.896,5
1553,465900,1.151,688.674,23590,0.747,4.904,329.316,3
1554,466200,1.146,687.804,23140,0.762,4.884,329.736,3
1555,466500,1.141,686.934,22690,0.777,4.864,330.156,3
1556,466800,1.136,686.064,22240,0.792,4.844,330.576,3
1557,467100,1.131,685.194,21790,0.807,4.824,330.996,4
1558,467400,1.126,684.324,21340,0.822,4.804,331.416,4
1559,467700,1.121,683.454,20890,0.837,4.784,331.836,3
1560,468000,1.116,682.584,20440,0.852,4.764,332.256,3
1561,468300,1.111,681.714,19990,0.867,4.744,332.676,3
1562,468600,1.106,680.844,19540,0.882,4.724,333.096,4
1563,468900,1.1212,679.8488,18848,0.8764,4.7048,333.4592,9
1564,469200,1.76,675.36,14840,-0.3,4.74,333,5
1565,469500,1.525,675.5,14325,0.24,4.66,335.24,3
1566,469800,1.305,675.16,18005,1.24,4.56,336.83,4
1567,470100,1.24,671.52,18580,0.6,4.66,339.96,3
1568,470400,1.18,673.58,104100,1.3,4.58,344.48,3
1569,470700,1.22,668.9,19480,1.12,4.58,346.9,3
1570,471000,1.38,665.1,23900,0.54,4.56,348.08,4
1571,471300,1.56,667.72,19360,0.34,4.64,338.74,5
1572,471600,1.44,667.09,17910,0.36,4.6,336.42,3
1573,471900,1.32,666.32,22180,0.7,4.5,336.58,3
1574,472200,1.04,666.74,25340,0.92,4.52,334.56,4
1575,472500,1.22,666.96,25200,0.64,4.52,336.16,3
1576,472800,1.28,664.34,19800,0.68,4.5,337.28,3
1577,473100,1.38,666.4,19840,1.4,4.48,331.06,3
1578,473400,1.24,668.24,18960,1.52,4.38,334.88,3
1579,473700,1.5,665.8,20840,-1.06,4.44,341.46,3
1580,474000,1.56,658.18,24100,0.74,4.46,345.24,3
1581,474300,1.86,663.06,130940,0.04,4.52,341.24,4
1582,474600,1.5,655.4,23360,0.86,4.5,349.74,5
1583,474900,1.32,656.12,25340,1.24,4.44,355.62,7
1584,475200,1.86,651.48,23220,-0.16,4.44,6.72,4
1585,475500,1.89,652.42,22340,-0.14,4.4,280.12,4
1586,475800,1.2,659.64,19460,1.64,4.46,338.4,4
1587,476100,1.06,661.52,22160,1.52,4.42,334.5,5
1588,476400,1.12,657.98,21840,1.46,4.42,337.86,9
1589,476700,1.34,660.34,21220,1.08,4.5,327.9,3
1590,477000,1.36,661.7,233020,1.2,4.52,338.66,3
1591,477300,1.52,647.28,21300,1.02,4.5,345.94,3
1592,477600,1.46,647.05,25540,0.8,4.66,346.76,3
1593,477900,1.46,647.32,22620,0.98,4.68,349.02,2
1594,478200,1.52,647.2,25660,0.58,4.66,350.06,4
1595,478500,2.094285714,644.88,20145.71429,0.045,4.625,349.88,5
1596,478800,2.171428571,643.7,19128.57143,-0.091666667,4.641666667,350.9333333,3
1597,479100,2.314285714,642.2,17985.71429,-0.383333333,4.683333333,351.7666667,4
1598,479400,2.09,641.61,20240,-0.6,4.62,352.9,3
1599,479700,1.9,643,21020,-0.42,4.46,277.6,4
1600,480000,1.64,639.48,24140,0.56,4.34,347.32,5
1601,480300,1.7,639.48,24340,-0.28,4.32,349.92,7
1602,480600,2.2,637.78,20080,-0.48,4.38,352.34,3
1603,480900,1.72,636.68,24120,0.38,4.4,348.32,3
1604,481200,1.64,635.5,25140,0.44,4.4,349.38,2
1605,481500,1.59,638.82,24440,0.78,4.5,350.62,3
1606,481800,2.1,633.84,23300,-0.2,4.52,353.44,3
1607,482100,1.96,632.86,23120,-0.04,4.46,351.06,3
1608,482400,1.9,632.86,25020,-0.12,4.5,351.64,3
1609,482700,2.14,633.66,22080,-0.84,4.52,351.12,4
1610,483000,2.24,633.78,20080,-0.88,4.54,347.52,4
1611,483300,2.25,634.56,20510,-0.72,4.48,341.06,2
1612,483600,2.24,635.18,20620,-0.98,4.4,341.04,9
1613,483900,1.92,636.16,21340,-1.38,4.4,339.92,4
1614,484200,2.2,636.86,19740,-0.7,4.4,333.38,3
1615,484500,2.08,631.12,21820,-0.48,4.4,339.52,4
1616,484800,2.12,632.06,19820,-0.28,4.4,334.58,4
1617,485100,2.12,632.5,22240,-0.24,4.38,340.76,5
1618,485400,2.43,630.62,23700,-0.8,4.4,343.42,4
1619,485700,2.16,632.56,20960,0.2,4.4,330.44,3
1620,486000,1.48,635.48,25040,1.02,4.64,338.22,2
1621,486300,1.36,635.44,23260,1.14,4.72,332.22,3
1622,486600,1.52,627.52,24100,1.78,4.82,349.2,8
1623,486900,1.64,630.74,129820,1.52,4.62,279.34,3
1624,487200,1.72,625.06,26980,1.38,4.6,350.88,3
1625,487500,1.54,627.45,27450,1.3,4.54,343.84,3
1626,487800,1.38,631.9,21260,2.62,4.56,275.68,5
1627,488100,1.06,638.92,22580,2.46,4.58,326.86,5
1628,488400,1.28,630.14,26520,2.15,4.58,342.85,3
1629,488700,1.32,624.5566667,23473.33333,1.55,4.56,344.81,3
1630,489000,1.5,624.2933333,23626.66667,1.16,4.58,338.68,3
1631,489300,1.64,625.12,25100,0.48,4.54,327.5,7
1632,489600,1.58,634.1,20060,0.96,4.54,316.04,3
1633,489900,1.6,634.76,151000,1.04,4.6,320.28,5
1634,490200,1.54,626.52,23220,0.34,4.56,324.86,5
1635,490500,1.56,627.3,21080,0.96,4.62,322.84,5
1636,490800,2.2,628.52,32940,1.6,5.06,324.36,4
1637,491100,2.54,621.46,18160,0.5,5.18,335.4,4
1638,491400,2.34,619.06,20360,0.84,5.2,338.14,2
1639,491700,2.26,615.34,23740,0.66,5.16,339.38,3
1640,492000,2.86,616.8,20440,-0.88,5.2,340.6,4
1641,492300,2.76,619.86,19800,-2.08,5.18,343.44,4
1642,492600,2.38,616.64,22420,1.32,5.04,349.42,2
1643,492900,1.8,620.6,26720,3.3,5.28,286.98,7
1644,493200,2.56,612.7,23640,1.84,5.34,352.66,4
1645,493500,2.92,608.02,24660,1.06,5.34,74.72,7
1646,493800,3.02,613.48,20960,1.8,5.32,87.74,2
1647,494100,2.76,610.2,23340,0.06,5.32,281.36,4
1648,494400,3.26,606.18,22400,0.28,5.36,79.56,9
1649,494700,2.24,616.88,20420,1,5.28,324.94,7
1650,495000,2.32,628.34,24140,0.26,5.28,306.8,2
1651,495300,1.32,654.26,14240,0.62,5.26,288.88,9
1652,495600,1.32,664.54,15900,0.96,5.2,282.16,7
1653,495900,2.1,639.34,21820,0.9,5.16,280.48,4
1654,496200,1.52,664.46,20060,1.16,5.26,275.16,2
1655,496500,1.84,643.46,18280,0.66,5.28,293.08,9
1656,496800,2.2,639.58,15760,-0.12,5.2,285.9,4
1657,497100,2.08,642.18,13826.66667,-0.8,5.18,288.3,8
1658,497400,2.24,636.18,14383.33333,-0.14,5.2,293.98,9
1659,497700,1.7,631.8,16360,0.6,5.12,304.7,4
1660,498000,2.14,602.24,21180,1.16,5.04,341.16,4
1661,498300,2.74,605.04,19540,0.36,5.18,327.08,9
1662,498600,3.02,607.02,16420,-0.66,5.2,322.72,7
1663,498900,2.84,610.62,14800,-0.64,5.2,319.52,9
1664,499200,2.92,606.54,14580,-1.32,5.12,316,9
1665,499500,2.44,616.98,15500,-1.08,5.12,310.78,9
1666,499800,2.86,617.8,16040,-1.92,5.06,311.5,7
1667,500100,2.86,622.9,13760,-1.36,5.14,300.38,9
1668,500400,2.36,609.76,18440,0.04,5.08,317.58,7
1669,500700,2.6,611.8,15900,-0.5,5.08,311.52,9
1670,501000,2.48,612.58,17660,-0.1,5.06,312.5,8
1671,501300,2.16,611.34,16120,0.12,5.04,314.26,9
1672,501600,2.66,604.86,22840,-0.34,5.08,321.7,9
1673,501900,2.12,626.74,16390,1.78,4.92,293.6,9
1674,502200,2.24,613.32,18700,0.26,5.22,311.96,9
1675,502500,2.32,616.68,18000,-1.38,5.3,312.36,9
1676,502800,2.76,617.44,19680,-0.66,5.32,305.22,9
1677,503100,2.166666667,612.3,21173.33333,-0.86,5.32,313.34,9
1678,503400,2.413333333,603.82,23206.66667,0.28,5.36,321.34,9
1679,503700,2.92,603.9,20640,-0.44,5.52,320.66,9
1680,504000,3.12,603.54,20920,-0.58,5.56,324.9,9
1681,504300,3.18,597.4,22340,-2.36,5.54,340.3,7
1682,504600,3.18,612.72,31560,-3.18,5.48,313.94,9
1683,504900,3.26,614.28,16540,-2.9,5.52,315.36,7
1684,505200,4.02,607.44,17220,-2.4,5.52,320.12,9
1685,505500,3.48,602.62,17300,-2.44,5.66,323.86,8
1686,505800,3.64,596.06,19660,-1.4,5.7,328.1,7
1687,506100,2.26,599.96,20080,1.28,5.72,318.8,7
1688,506400,1.8,594.54,23040,1.04,5.62,327.88,7
1689,506700,1.9,600.88,22640,1.6,5.6,309.24,7
1690,507000,1.52,609.62,17020,2.22,5.54,305.02,9
1691,507300,1.87,595,28050,0.72,5.54,338.16,9
1692,507600,1.86,586.86,25780,2.04,5.48,340.16,9
1693,507900,1.54,591.1,26180,3,5.4,337.6,9
1694,508200,1.62,595.56,22160,2.94,5.32,328.88,9
1695,508500,1.52,594.7,20260,3.26,5.32,333.46,9
1696,508800,1.64,600.88,19080,3.02,5.24,314.4,9
1697,509100,1.75,601.43,21840,1.44,5.3,305.46,9
1698,509400,1.9,609.44,20960,0.64,5.22,296.26,9
1699,509700,1.72,597.88,22260,-0.12,5.2,308.2,9
1700,510000,2.6,596.58,19620,-1.06,5.18,312.92,9
1701,510300,1.94,585.8,25760,1.02,5.1,326,9
1702,510600,2.24,581.94,24860,-0.48,5.16,335.34,9
1703,510900,2.1,589.84,19640,-0.56,5.08,326.66,9
1704,511200,3.21,591.36,20000,-2.58,5.18,319.06,9
1705,511500,2.4,598.74,18840,-1.06,5.16,308.78,9
1706,511800,2.84,603.74,17880,-1.8,5.2,304.02,9
1707,512100,3.3,592.38,17340,-1.8,5.34,316.62,9
1708,512400,3.22,595.12,18320,-3.18,5.42,320.7,7
1709,512700,3.38,595.94,21260,-2.8,5.32,319.96,9
1710,513000,2.88,604.92,23700,1.56,5.18,316.64,9
1711,513300,1.87,596.49,28330,0.22,5.58,313.24,9
1712,513600,1.82,594.08,31220,1.7,5.5,316.32,9
1713,513900,1.9,587,30380,1.08,5.62,320.72,9
1714,514200,2.54,584.22,29760,-1.04,5.7,327.18,9
1715,514500,3.44,586.38,25920,-2.76,5.72,328,9
1716,514800,3.22,587.58,27980,-3.16,5.6,330.08,7
1717,515100,3.19,594.94,19450,-3.02,5.54,317.34,9
1718,515400,1.92,596.38,25040,0.06,5.38,303.66,9
1719,515700,1.58,592.54,26500,3.42,5.42,323.18,9
1720,516000,2.24,590.26,25580,1.14,5.46,311.8,9
1721,516300,2.7,592.94,22100,-1.7,5.62,306.66,9
1722,516600,3.64,604.28,19320,-2.58,5.68,295.2,9
1723,516900,3.38,598.82,21000,-2.36,5.66,301.98,9
1724,517200,2.29,576,47020,1.12,5.54,342.34,9
1725,517500,2.28,569.72,52200,1.46,5.64,286.2,7
1726,517800,2.66,567.82,51980,0.36,5.7,348.1,9
1727,518100,1.88,572.14,51160,2.74,5.78,354.92,9
1728,518400,1.56,586.06,30760,4.34,5.86,342.74,9
1729,518700,2.84,568.82,47920,1.72,5.74,21.44,9
1730,519000,2.29,562.53,58980,1.24,5.62,145.28,9
1731,519300,2.04,567.92,53500,2.8,5.5,21.96,9
1732,519600,2.66,589.96,33000,3.84,5.18,87.62,9
1733,519900,1.88,580.3,37460,2.8,5.28,337,9
1734,520200,1.84,575.04,58980,2.34,5.24,341.64,9
1735,520500,1.92,574.86,50480,1.12,5.16,324.46,9
1736,520800,2.74,597,31960,-1.4,5.08,287.7,9
1737,521100,2.85,587.32,40250,-0.08,4.96,304.34,9
1738,521400,2.62,580.3,49640,0.4,4.72,323.42,9
1739,521700,2.34,574.74,67400,1.82,4.56,204.22,9
1740,522000,2.1,580.2,56920,1.34,4.5,320.92,9
1741,522300,2.02,576.64,67140,2.46,4.62,346.9,9
1742,522600,2.2,576.82,69460,2.56,4.6,345.14,9
1743,522900,2.4,571.42,81480,2.36,4.68,144.34,9
1744,523200,2.83,567.42,67680,2.02,4.74,146.78,9
1745,523500,2.7,566.5,61380,2.36,4.9,91.66,9
1746,523800,2.74,580.7,41360,0.9,4.56,250.76,9
1747,524100,2.02,576.9,51440,1.78,4.9,324.62,9
1748,524400,2.64,565.26,75840,2.82,5.1,215.98,9
1749,524700,2.26,566.82,81560,2.4,5.12,351.22,9
1750,525000,1.95,574.98,63080,2.5,5.12,266.06,9
1751,525300,2.16,577.38,41480,4.04,5.58,218.44,9
1752,525600,2.16,565.54,60860,2.4,5.78,345.16,9
1753,525900,2.08,566.84,64180,3,6.04,342.38,9
1754,526200,2.36,566.64,52900,0.74,6.12,332.12,9
1755,526500,4.28,586.06,44420,-2.88,5.92,294.36,7
1756,526800,4.28,598.32,44960,-2.38,5.92,280.78,9
1757,527100,4.12,568.92,47760,-2.82,5.98,338.64,9
1758,527400,4,559.58,55380,-3.38,5.92,353.5,9
1759,527700,3.86,567.66,47060,-4.02,5.82,343.54,9
1760,528000,3.86,567.34,56940,-3.68,5.68,279.64,9
1761,528300,3.62,571.84,63280,-0.68,5.14,64.22,9
1762,528600,3.84,576.12,68240,-2.04,5.48,47.88,9
1763,528900,3.72,565.97,72440,-3.5,5.48,27.94,9
1764,529200,3.56,568.74,72160,-2.96,5.22,92.34,9
1765,529500,3.26,565.44,75400,-0.58,5.04,316.62,9
1766,529800,4,575.12,60180,-2.6,5.12,303.84,9
1767,530100,4.32,581.56,63560,-3.02,4.98,249.12,9
1768,530400,3.72,582.46,57940,-1.18,4.54,297.18,9
1769,530700,3.66,577.22,66620,-2.3,5.02,301.06,9
1770,531000,4.15,589.03,56140,-3.08,5.42,275.84,9
1771,531300,4.52,595.86,50220,-3.18,5.42,268.56,9
1772,531600,3.2,594.8,56160,0.32,5.5,265.6,9
1773,531900,3.48,594,54260,-0.82,5.46,264.46,9
1774,532200,2.94,583.58,50460,0.6,5.48,291.12,9
1775,532500,2.18,574.8,48860,2.04,5.62,296.78,9
