,Unnamed: 0,cumulative_secs,proton_density,speed,ion_temp,bz,bt,phi_angle,kp_index,midi_spec_band_grain_id,midi_rms_grain_id,midi_mfcc_grain_id,dp_spec_band_grain_id,dp_rms_grain_id,dp_mfcc_grain_id,bz_scaled,speed_scaled
1104,1104,331200,3.44,278.48,91620.0,-13.64,38.18,226.42,3,1409.0,849.0,1708.0,1945.0,33.0,1128.0,1426.1411964842644,1.0163577428321977
1105,1105,331500,2.52,271.26,72080.0,-19.94,38.9,233.72,3,1942.0,507.0,1802.0,436.0,1798.0,624.0,979.5860504678195,1.0091121659457887
1106,1106,331800,2.2,276.5,87920.0,-28.2,39.18,242.32,8,1776.0,243.0,1195.0,573.0,1983.0,1625.0,394.1026368018145,1.014370728672213
1107,1107,332100,1.72,270.28,67220.0,-30.84,36.82,245.46,5,1999.0,187.0,1720.0,1476.0,1968.0,282.0,206.9747660901615,1.0081286942908467
1108,1108,332400,2.06,278.3,104620.0,-26.2,37.26,241.16,5,1723.0,35.0,1598.0,484.0,1992.0,1696.0,535.8661752197335,1.01617710518129
1109,1109,332700,1.446666667,267.94,51066.66667,-19.84,35.45333333,236.32,5,17.0,67.0,1069.0,1578.0,179.0,1643.0,986.6742273887156,1.0057804048290466
1110,1110,333000,1.573333333,276.04,86913.33333,-15.04,31.34666667,246.0,4,1025.0,26.0,648.0,1038.0,1923.0,1877.0,1326.9067195917212,1.0139090991198931
1111,1111,333300,1.88,282.88,92980.0,-12.52,22.68,240.22,3,786.0,16.0,481.0,1794.0,1823.0,1840.0,1505.528777998299,1.020773329854386
1112,1112,333600,1.76,276.2,74040.0,-24.62,31.76,235.54,3,1782.0,45.0,94.0,59.0,1957.0,218.0,647.8593705698893,1.0140696659207
1113,1113,333900,1.64,279.16,80940.0,-27.2,34.84,234.82,3,1195.0,356.0,835.0,431.0,1967.0,937.0,464.98440601077397,1.0170401517356267
1114,1114,334200,1.88,279.66,83060.0,-27.76,34.54,224.86,4,806.0,74.0,1951.0,1528.0,2001.0,1842.0,425.2906152537565,1.0175419229881482
1115,1115,334500,1.27,275.57,82540.0,-26.84,34.62,228.6,4,1106.0,220.0,1312.0,928.0,1977.0,486.0,490.5018429259993,1.0134374341425232
1116,1116,334800,1.62,282.24,69600.0,-27.48,33.64,231.98,4,457.0,366.0,445.0,1484.0,1978.0,582.0,445.1375106322653,1.0201310626511586
1117,1117,335100,1.32,278.7,113120.0,-27.44,35.08,231.34,3,1394.0,236.0,407.0,445.0,1994.0,377.0,447.9727814006236,1.016578522183307
1118,1118,335400,1.0,269.42,61440.0,-21.72,33.76,235.48,3,1964.0,219.0,177.0,326.0,48.0,511.0,853.4165012758718,1.0072656477365098
1119,1119,335700,1.34,282.36,84700.0,-17.7,31.2,233.04,4,616.0,926.0,1799.0,1384.0,164.0,1790.0,1138.361213495889,1.0202514877517637
1120,1120,336000,0.8,280.52,93220.0,-4.68,29.86,247.98,5,1940.0,1454.0,2012.0,654.0,683.0,1702.0,2061.2418485965413,1.018404969542485
1121,1121,336300,0.58,282.68,88360.0,-12.28,31.96,243.18,4,840.0,476.0,1472.0,12.0,1793.0,1162.0,1522.540402608449,1.0205726213533775
1122,1122,336600,0.75,275.33,68520.0,-11.54,32.52,247.72,5,1687.0,493.0,109.0,988.0,1849.0,950.0,1574.9929118230793,1.0131965839413128
1123,1123,336900,0.58,276.46,80840.0,-12.38,30.46,242.66,5,909.0,499.0,578.0,1408.0,36.0,1074.0,1515.452225687553,1.0143305869720112
1124,1124,337200,0.74,284.56,85940.0,2.2,19.92,280.94,4,175.0,295.0,1341.0,316.0,1117.0,760.0,2548.9084207541823,1.022459281262858
1125,1125,337500,0.62,280.16,60620.0,-17.32,26.5,226.32,3,1463.0,284.0,550.0,629.0,167.0,876.0,1165.2962857952934,1.0180436942406696
1126,1126,337800,0.78,280.7,58160.0,-21.12,31.78,202.18,3,1932.0,244.0,442.0,192.0,1801.0,1121.0,895.9455628012473,1.0185856071933928
1127,1127,338100,0.72,274.24,86700.0,-23.76,33.34,190.86,3,597.0,10.0,1503.0,558.0,150.0,72.0,708.8176920895944,1.0121027226108161
1128,1128,338400,0.58,275.98,49740.0,-20.08,25.94,115.94,3,1310.0,209.0,181.0,849.0,1796.0,609.0,969.6626027785654,1.0138488865695907
1129,1129,338700,0.22,385.31,627880.0,-10.14,18.94,78.74,3,1519.0,800.0,493.0,807.0,411.0,867.0,1674.2273887156223,1.12356618864592
1130,1130,339000,0.72,287.84,62580.0,4.1,16.46,41.72,3,748.0,1271.0,1021.0,1430.0,1701.0,1648.0,2683.5837822512053,1.0257509006793983
1131,1131,339300,0.72,281.7,69980.0,5.98,15.64,36.04,3,1662.0,1003.0,250.0,623.0,1531.0,557.0,2816.8415083640484,1.0195891496984355
1132,1132,339600,0.58,283.2,96720.0,3.6,15.84,48.76,3,128.0,629.0,484.0,991.0,1158.0,1143.0,2648.1428976467255,1.0210944634559997
1133,1133,339900,0.56,277.46,55840.0,-4.12,26.98,72.72,4,700.0,1202.0,243.0,1608.0,46.0,1584.0,2100.935639353558,1.015334129477054
1134,1134,340200,0.4,275.24,72540.0,-5.72,29.86,72.28,3,878.0,349.0,943.0,1466.0,80.0,1050.0,1987.5248086192232,1.0131062651158589
1135,1135,340500,0.58,288.52,76290.0,-12.74,31.6,110.58,3,481.0,347.0,417.0,312.0,1848.0,781.0,1489.9347887723277,1.0264333095828273
1136,1136,340800,0.52,280.02,60700.0,-23.66,35.3,137.64,3,1002.0,41.0,1822.0,1472.0,1828.0,1367.0,715.9058690104904,1.0179031982899636
1137,1137,341100,0.42,275.86,48540.0,-18.64,30.86,169.22,5,39.0,755.0,894.0,154.0,1947.0,314.0,1071.732350439467,1.0137284614689854
1138,1138,341400,0.36,276.44,57660.0,-17.9,25.96,151.98,5,557.0,942.0,1758.0,190.0,1897.0,724.0,1124.1848596540972,1.0143105161219104
1139,1139,341700,0.58,283.46,83240.0,-12.38,22.52,89.2,5,1550.0,986.0,952.0,1058.0,189.0,32.0,1515.452225687553,1.0213553845073107
1140,1140,342000,0.56,270.48,38820.0,1.42,30.96,58.5,4,1716.0,473.0,983.0,232.0,341.0,391.0,2493.620640771194,1.0083294027918552
1141,1141,342300,0.4,271.26,74180.0,2.3,30.64,57.02,5,1676.0,1048.0,823.0,902.0,1212.0,925.0,2555.996597675078,1.0091121659457887
1142,1142,342600,0.48,275.94,53960.0,3.6,30.38,52.64,3,15.0,1743.0,1180.0,985.0,944.0,1483.0,2648.1428976467255,1.0138087448693889
1143,1143,342900,0.52,280.08,59460.0,4.72,23.06,49.22,3,492.0,1602.0,345.0,804.0,1030.0,1433.0,2727.53047916076,1.0179634108402662
1144,1144,343200,0.22,264.98,70220.0,2.28,26.14,257.88,3,1402.0,1534.0,1833.0,35.0,864.0,224.0,2554.5789622908987,1.0028099190141198
1145,1145,343500,0.56,279.46,54960.0,3.2,30.76,257.48,4,478.0,1403.0,1636.0,1917.0,1057.0,1045.0,2619.790189963142,1.0173412144871397
1146,1146,343800,0.36,281.56,78300.0,2.36,32.04,254.0,3,364.0,1748.0,565.0,392.0,230.0,533.0,2560.2495038276156,1.0194486537477294
1147,1147,344100,0.32,277.74,52300.0,3.78,32.36,250.68,3,1018.0,1349.0,1119.0,73.0,535.0,1215.0,2660.9016161043382,1.0156151213784659
1148,1148,344400,0.46,279.76,40740.0,2.22,31.88,247.24,5,1656.0,395.0,1961.0,542.0,662.0,360.0,2550.3260561383613,1.0176422772386524
1149,1149,344700,0.37,276.71,39370.0,6.18,28.98,246.64,5,356.0,481.0,337.0,189.0,1081.0,973.0,2831.0178622058406,1.0145814725982718
1150,1150,345000,0.34,274.74,24770.0,7.8,29.42,248.48,5,1134.0,644.0,446.0,1230.0,714.0,1995.0,2945.846328324355,1.0126044938633376
1151,1151,345300,0.1,471.28,1645140.0,9.66,29.42,249.16,4,120.0,409.0,495.0,500.0,1412.0,31.0,3077.68641905302,1.2098407378044498
1152,1152,345600,0.18,301.88,41340.0,9.78,28.98,250.68,4,115.0,1646.0,1617.0,1310.0,1026.0,201.0,3086.192231358095,1.0398406374501992
1153,1153,345900,0.28,279.98,114580.0,9.6,28.54,251.52,4,51.0,550.0,270.0,1336.0,1722.0,1075.0,3073.4335129004826,1.017863056589762
1154,1154,346200,0.36,276.78,86180.0,2.22,28.5,239.34,4,922.0,1247.0,46.0,797.0,381.0,1520.0,2550.3260561383613,1.014651720573625
1155,1155,346500,0.29,269.64,61590.0,3.96,32.48,246.42,4,1527.0,520.0,610.0,405.0,1308.0,1354.0,2673.660334561951,1.0074864270876194
1156,1156,346800,0.34,279.98,72440.0,2.44,33.34,248.18,3,737.0,1479.0,1047.0,1845.0,139.0,1364.0,2565.920045364332,1.017863056589762
1157,1157,347100,0.26,279.26,57240.0,-4.94,31.4,237.14,3,880.0,864.0,547.0,1304.0,1881.0,1386.0,2042.8125886022115,1.017140505986131
1158,1158,347400,0.34,275.58,72360.0,8.9,30.22,242.26,3,235.0,1721.0,904.0,47.0,1518.0,111.0,3023.8162744542105,1.0134474695675735
1159,1159,347700,0.22,268.66,60220.0,15.48,31.2,251.58,4,226.0,1416.0,1112.0,1172.0,937.0,792.0,3490.2183158491634,1.0065029554326774
1160,1160,348000,0.32,269.44,51740.0,16.86,26.28,253.82,4,1592.0,1829.0,1589.0,914.0,296.0,440.0,3588.035157357528,1.0072857185866106
1161,1161,348300,0.02,398.46,235460.0,18.7,24.54,246.34,3,347.0,1047.0,1327.0,1169.0,1604.0,1905.0,3718.457612702013,1.136762772587233
1162,1162,348600,0.09,356.35,233350.0,14.54,20.32,253.22,4,1531.0,1668.0,1650.0,458.0,1335.0,1223.0,3423.5894527927417,1.0945035976998807
1163,1163,348900,1.12,1099.9,1474000.0,23.46,26.5,266.32,4,1844.0,1733.0,1519.0,1233.0,1593.0,1304.0,4055.854834136661,1.8406876273244555
1164,1164,349200,1.08,1167.18,1746000.0,19.6,26.0,265.56,3,423.0,309.0,1531.0,2014.0,543.0,385.0,3782.251204990077,1.908205967063735
1165,1165,349500,1.68,1095.42,1680000.0,11.04,23.24,255.92,2,1873.0,758.0,1358.0,1905.0,1743.0,1169.0,3175.5032605613837,1.8361917569018635
1166,1166,349800,1.14,1194.15,2657000.0,11.18,25.98,242.12,2,599.0,1771.0,494.0,1219.0,930.0,1278.0,3185.426708250638,1.9352715084247394
1167,1167,350100,1.72,1245.46,1031600.0,14.02,26.8,254.94,3,1597.0,1404.0,59.0,1826.0,430.0,170.0,3386.7309328040833,1.9867632743584855
1168,1168,350400,1.4,1258.65,1257700.0,29.88,32.96,277.5,9,1307.0,1765.0,212.0,1526.0,181.0,1918.0,4510.9157924581805,2.0
1169,1169,350700,1.4,1191.06,1376000.0,36.78,38.12,156.06,5,1160.0,277.0,288.0,839.0,1606.0,500.0,5000.0,1.932170562084157
1170,1170,351000,2.06,1155.66,1270000.0,29.48,39.52,58.18,5,512.0,385.0,120.0,1488.0,107.0,393.0,4482.563084774596,1.8966451574056418
1171,1171,351300,1.68,1130.3,1466000.0,14.1,40.04,59.28,5,351.0,1168.0,1644.0,1088.0,895.0,1310.0,3392.4014743407997,1.8711953194777564
1172,1172,351600,1.62,1141.54,1188000.0,6.64,37.74,65.04,5,816.0,1218.0,880.0,37.0,1490.0,283.0,2863.623476041962,1.8824751372344375
1173,1173,351900,1.44,1170.88,1470000.0,0.36,34.48,67.94,5,415.0,1355.0,1651.0,1662.0,570.0,1279.0,2418.4859654096967,1.9119190743323933
1174,1174,352200,2.04,1169.64,1480000.0,-13.06,32.42,61.22,5,941.0,28.0,487.0,1642.0,8.0,810.0,1467.2526226254606,1.9106746816261402
1175,1175,352500,1.81,1122.08,896500.0,-4.28,29.72,73.18,5,1733.0,109.0,1145.0,636.0,707.0,342.0,2089.594556280125,1.8629462000863044
1176,1176,352800,2.5,1249.02,1550000.0,-1.8,24.76,76.78,4,735.0,567.0,499.0,463.0,996.0,35.0,2265.381343918344,1.9903358856764377
1177,1177,353100,1.54,1218.26,972400.0,-2.96,29.22,82.72,3,1614.0,1116.0,1318.0,1567.0,914.0,1814.0,2183.158491635951,1.9594669182213211
1178,1178,353400,0.7,1205.08,1036400.0,-1.18,29.66,86.32,4,1327.0,2009.0,813.0,1902.0,835.0,1337.0,2309.3280408278993,1.946240228004857
1179,1179,353700,0.94,1188.72,1458000.0,-2.5,26.72,88.36,3,1887.0,581.0,1592.0,593.0,320.0,73.0,2215.764105472073,1.9298222726223568
1180,1180,354000,0.6,1203.52,1378000.0,0.66,26.96,91.02,3,994.0,1887.0,115.0,1605.0,331.0,54.0,2439.7504961723844,1.9446747016969903
1181,1181,354300,0.8,1162.82,796600.0,8.46,27.64,51.96,3,1732.0,1288.0,584.0,1335.0,1556.0,1846.0,2992.628296002268,1.9038305217417482
1182,1182,354600,0.81,1193.12,362000.0,11.74,27.78,55.98,4,1638.0,1448.0,1648.0,1922.0,399.0,350.0,3225.1204990076553,1.934237859644545
1183,1183,354900,0.64,1207.02,231200.0,11.88,27.2,66.58,3,399.0,1849.0,1053.0,1808.0,885.0,273.0,3235.04394669691,1.94818710046464
1184,1184,355200,0.6,1194.36,213400.0,9.82,27.22,74.54,3,1050.0,1883.0,1638.0,1544.0,1324.0,1168.0,3089.0275021264533,1.9354822523507982
1185,1185,355500,0.54,1194.92,176800.0,8.84,27.0,73.66,2,1454.0,931.0,1984.0,1771.0,1267.0,361.0,3019.5633683016727,1.9360442361536223
1186,1186,355800,0.48,1194.24,178000.0,7.2,27.04,73.86,3,568.0,1978.0,1780.0,1833.0,1134.0,680.0,2903.3172667989797,1.9353618272501931
1187,1187,356100,0.38,1187.96,121300.0,7.86,26.9,74.34,4,584.0,1533.0,1465.0,794.0,1428.0,1818.0,2950.099234476893,1.9290595803185244
1188,1188,356400,0.47,1189.01,139300.0,9.7,26.72,75.32,3,320.0,1644.0,1807.0,28.0,1500.0,901.0,3080.5216898213775,1.930113299948819
1189,1189,356700,0.34,1191.14,212680.0,9.82,26.6,75.3,5,649.0,577.0,934.0,707.0,1309.0,38.0,3089.0275021264533,1.9322508454845604
1190,1190,357000,0.48,1198.74,182880.0,10.22,26.42,74.66,5,367.0,1214.0,1724.0,1889.0,433.0,1792.0,3117.380209810037,1.9398777685228858
1191,1191,357300,0.6,1193.54,136600.0,10.44,26.26,73.54,5,1427.0,1436.0,994.0,900.0,977.0,1844.0,3132.9741990360085,1.9346593474966631
1192,1192,357600,0.46,1200.4,140800.0,10.84,26.22,72.08,5,372.0,774.0,1740.0,1699.0,779.0,913.0,3161.3269067195915,1.941543649081257
1193,1193,357900,0.64,1196.6,110800.0,8.86,26.1,75.64,4,1121.0,1726.0,917.0,1343.0,459.0,993.0,3020.981003685852,1.937730187562094
1194,1194,358200,0.68,1191.36,99060.0,8.88,26.0,74.76,4,1659.0,1728.0,1136.0,561.0,1525.0,1510.0,3022.3986390700315,1.9324716248356697
1195,1195,358500,0.64,1199.29,141860.0,8.88,25.94,72.86,4,1078.0,1531.0,1688.0,1262.0,1443.0,1146.0,3022.3986390700315,1.9404297169006592
1196,1196,358800,0.8,1195.52,120780.0,7.9,25.78,72.48,3,391.0,631.0,703.0,904.0,1332.0,1815.0,2952.934505245251,1.9366463616566478
1197,1197,359100,0.84,1208.18,130040.0,4.94,25.32,79.1,3,1403.0,1696.0,1478.0,1910.0,1338.0,1595.0,2743.124468386731,1.94935120977049
1198,1198,359400,0.42,1167.82,131220.0,4.22,25.1,84.62,3,1647.0,1275.0,1723.0,1085.0,492.0,906.0,2692.08959455628,1.9088482342669622
1199,1199,359700,0.4,1158.76,160980.0,4.18,24.94,87.1,3,621.0,728.0,1619.0,852.0,352.0,1927.0,2689.2543237879217,1.8997561391712745
1200,1200,360000,0.3,1170.16,159500.0,4.32,24.82,83.76,3,1644.0,1182.0,1630.0,909.0,564.0,1714.0,2699.1777714771765,1.9111965237287625
1201,1201,360300,0.63,1160.82,132950.0,2.94,24.46,82.86,3,1494.0,542.0,556.0,361.0,237.0,1676.0,2601.360929968812,1.9018234367316627
1202,1202,360600,0.6,1159.76,96180.0,3.3,24.26,86.54,3,793.0,900.0,1754.0,95.0,1206.0,1650.0,2626.8783668840374,1.9007596816763173
1203,1203,360900,0.84,1156.34,142560.0,4.48,23.96,89.26,3,1049.0,1827.0,1892.0,464.0,955.0,667.0,2710.5188545506094,1.897327566309071
1204,1204,361200,0.66,1157.48,221580.0,5.68,23.82,90.16,4,1133.0,482.0,1471.0,987.0,1720.0,1284.0,2795.5769776013612,1.8984716047648198
1205,1205,361500,0.5,1162.58,142760.0,6.26,23.74,91.9,4,1000.0,1798.0,443.0,1731.0,1739.0,1598.0,2836.6884037425575,1.903589671540538
1206,1206,361800,0.48,1167.08,257800.0,4.72,23.52,89.44,3,1658.0,1656.0,223.0,399.0,1083.0,1101.0,2727.53047916076,1.9081056128132305
1207,1207,362100,0.28,1171.1,287200.0,4.88,23.12,88.02,3,813.0,772.0,116.0,1492.0,1116.0,555.0,2738.871562234194,1.9121398536835026
1208,1208,362400,0.8,1171.4,213400.0,3.26,22.86,78.44,5,469.0,1302.0,1386.0,1686.0,1047.0,94.0,2624.043096115679,1.9124409164350156
1209,1209,362700,0.98,1172.24,267600.0,2.76,22.84,78.34,5,1335.0,148.0,1262.0,1872.0,314.0,1272.0,2588.6022115111996,1.9132838921392514
1210,1210,363000,0.66,1152.78,431800.0,2.0,22.84,76.46,4,1522.0,1446.0,1600.0,174.0,1856.0,1911.0,2534.73206691239,1.8937549549911186
1211,1211,363300,0.48,1123.84,310600.0,1.68,22.9,79.56,4,1094.0,751.0,1094.0,1168.0,475.0,1900.0,2512.0499007655235,1.8647124348951798
1212,1212,363600,0.78,1181.22,238000.0,0.64,22.28,80.18,3,1386.0,183.0,1571.0,1792.0,642.0,1224.0,2438.3328607882054,1.9222957038345359
1213,1213,363900,1.3,1186.14,187800.0,2.04,21.64,80.12,3,1101.0,2013.0,633.0,980.0,1641.0,63.0,2537.5673376807486,1.9272331329593464
1214,1214,364200,2.08,1190.24,248400.0,10.88,20.66,72.82,3,804.0,1787.0,1640.0,563.0,978.0,1896.0,3164.1621774879504,1.9313476572300219
1215,1215,364500,3.09,1167.99,753000.0,7.92,18.5,76.42,3,1715.0,566.0,1427.0,1151.0,1350.0,1259.0,2954.3521406294303,1.9090188364928196
1216,1216,364800,3.3,1168.64,649400.0,8.1,17.18,74.22,3,1801.0,1834.0,874.0,1748.0,569.0,1492.0,2967.110859087043,1.9096711391210976
1217,1217,365100,2.68,1180.8,856800.0,9.48,16.02,68.98,3,1978.0,1645.0,1656.0,631.0,1402.0,909.0,3064.927700595407,1.9218742159824178
1218,1218,365400,2.65,1182.31,735400.0,7.7,14.66,64.64,3,829.0,1675.0,1628.0,1004.0,1349.0,655.0,2938.7581514034596,1.9233895651650323
1219,1219,365700,2.82,1185.74,567400.0,6.96,14.18,63.48,3,1570.0,1465.0,1660.0,1092.0,1461.0,1078.0,2886.3056421888296,1.9268317159573294
1220,1220,366000,3.26,1185.14,475600.0,5.94,15.92,63.32,4,36.0,602.0,1135.0,1118.0,428.0,985.0,2814.0062375956904,1.9262295904543039
1221,1221,366300,3.81,1187.81,380600.0,5.22,16.92,57.36,5,1308.0,1406.0,399.0,456.0,208.0,312.0,2762.97136376524,1.9289090489427678
1222,1222,366600,3.56,1186.0,426400.0,6.18,17.56,53.06,5,668.0,1678.0,27.0,1481.0,540.0,809.0,2831.0178622058406,1.9270926370086405
1223,1223,366900,3.46,1180.7,354600.0,6.48,16.42,54.12,5,1155.0,1877.0,665.0,795.0,490.0,1266.0,2852.2823929685287,1.9217738617319136
1224,1224,367200,3.14,1182.72,329800.0,8.34,16.66,72.2,5,445.0,1079.0,1235.0,443.0,1390.0,1888.0,2984.122483697193,1.9238010175921
1225,1225,367500,3.12,1174.94,313200.0,9.14,16.94,67.84,5,1530.0,1897.0,1852.0,764.0,1629.0,1152.0,3040.827899064361,1.915993456902867
1226,1226,367800,3.44,1173.78,267000.0,8.04,16.96,69.94,3,166.0,1679.0,725.0,856.0,519.0,703.0,2962.8579529345056,1.9148293475970175
1227,1227,368100,3.26,1169.3,288800.0,7.56,17.1,75.84,3,642.0,1178.0,1643.0,782.0,1033.0,1198.0,2928.834703714205,1.9103334771744256
1228,1228,368400,3.13,1161.82,341900.0,8.36,16.84,65.64,3,685.0,573.0,990.0,1042.0,460.0,86.0,2985.5401190813723,1.9028269792367054
1229,1229,368700,2.9,1159.02,242800.0,7.58,16.48,59.88,3,1138.0,441.0,335.0,143.0,1662.0,1408.0,2930.2523390983843,1.9000170602225857
1230,1230,369000,3.04,1152.96,269800.0,7.54,15.84,66.02,4,89.0,570.0,998.0,1416.0,1331.0,738.0,2927.4170683300254,1.8939355926420263
1231,1231,369300,3.16,1148.42,316000.0,7.58,15.26,69.42,3,146.0,1165.0,432.0,230.0,637.0,387.0,2930.2523390983843,1.8893795096691322
1232,1232,369600,3.12,1146.72,267600.0,8.3,15.26,73.6,3,766.0,633.0,857.0,1314.0,1386.0,1059.0,2981.2872129288353,1.8876734874105592
1233,1233,369900,2.61,1042.09,325800.0,8.72,14.6,77.98,5,1664.0,1571.0,1198.0,260.0,1036.0,89.0,3011.057555996598,1.7826728351079308
1234,1234,370200,3.59,1134.28,475300.0,7.68,13.94,74.86,5,606.0,929.0,431.0,1050.0,1450.0,1771.0,2937.34051601928,1.8751894186478268
1235,1235,370500,3.52,1125.48,256200.0,8.34,14.32,82.36,5,1059.0,1899.0,388.0,821.0,466.0,910.0,2984.122483697193,1.8663582446034501
1236,1236,370800,2.36,1117.82,217200.0,9.4,15.02,86.56,5,977.0,737.0,1716.0,1363.0,365.0,448.0,3059.2571590586904,1.8586711090148222
1237,1237,371100,2.46,1122.8,223400.0,10.58,15.78,87.04,5,882.0,1674.0,1317.0,78.0,1330.0,1919.0,3142.8976467252623,1.8636687506899352
1238,1238,371400,2.06,1128.1,221200.0,11.42,15.94,88.58,5,8.0,1885.0,861.0,649.0,1477.0,386.0,3202.4383328607887,1.8689875259666622
1239,1239,371700,2.06,1119.3,335800.0,11.82,15.86,92.92,3,219.0,1123.0,1646.0,1824.0,443.0,1334.0,3230.791040544372,1.8601563519222855
1240,1240,372000,1.988571429,1140.488571,191942.8571,13.36,15.8,98.28,3,1872.0,967.0,1486.0,1183.0,262.0,234.0,3339.9489651261697,1.8814199835419028
1241,1241,372300,2.171428571,1123.171429,189857.1429,12.99,15.43,100.22,3,1665.0,1186.0,1583.0,1080.0,1425.0,907.0,3313.722710518855,1.864041495479041
1242,1242,372600,1.64,1106.88,177800.0,14.84,15.66,106.94,3,1273.0,770.0,1940.0,838.0,982.0,1226.0,3444.8539835554293,1.8476923540096541
1243,1243,372900,1.7,1100.74,197200.0,14.56,15.64,106.76,4,192.0,983.0,1522.0,1609.0,1351.0,988.0,3425.007088176921,1.841530603028691
1244,1244,373200,1.7,1097.44,197000.0,14.12,15.76,102.3,4,608.0,1221.0,31.0,1064.0,1131.0,470.0,3393.8191097249787,1.8382189127620499
1245,1245,373500,1.26,1094.27,146800.0,14.32,15.9,104.7,4,1884.0,1898.0,784.0,344.0,1283.0,67.0,3407.995463566771,1.8350376830210644
1246,1246,373800,1.36,1091.22,139400.0,14.4,15.84,101.68,3,69.0,1059.0,211.0,747.0,724.0,151.0,3413.6660051034874,1.8319768783806838
1247,1247,374100,1.28,1081.58,174200.0,14.56,15.94,104.0,3,627.0,1284.0,404.0,1766.0,588.0,708.0,3425.007088176921,1.8223027286320712
1248,1248,374400,1.34,1089.28,171800.0,14.48,16.06,96.38,4,548.0,1817.0,1323.0,127.0,1580.0,1731.0,3419.3365466402042,1.8300300059209007
1249,1249,374700,1.2,1092.9,176000.0,14.68,16.2,93.54,3,587.0,738.0,1182.0,397.0,275.0,1191.0,3433.5129004819964,1.8336628297891557
1250,1250,375000,1.32,1086.82,168400.0,14.78,16.26,90.2,3,1620.0,1681.0,3.0,1944.0,853.0,1762.0,3440.6010774028923,1.8275612913584953
1251,1251,375300,1.288349515,1069.641553,155088.932,14.62712871,16.14415842,97.03782178,4,283.0,1320.0,776.0,1301.0,288.0,19.0,3429.7652899064365,1.8103219896233704
1252,1252,375600,1.241747573,1069.007767,151444.6602,14.55940594,16.13465347,94.94851485,3,543.0,790.0,1303.0,1250.0,1286.0,105.0,3424.9649801531045,1.8096859584332694
1253,1253,375900,1.193203883,1068.347573,147648.5437,14.61881188,16.16930693,93.5970297,4,765.0,694.0,1828.0,607.0,133.0,670.0,3429.1757782818263,1.8090234256926951
1254,1254,376200,1.144660194,1067.687379,143852.4272,14.67821782,16.2039604,92.24554455,5,1786.0,1648.0,119.0,306.0,171.0,1914.0,3433.3865764105476,1.8083608929521209
1255,1255,376500,1.096116505,1067.027184,140056.3107,14.73762376,16.23861386,90.89405941,4,1688.0,610.0,761.0,1604.0,413.0,209.0,3437.5973745392685,1.8076983592080043
1256,1256,376800,1.047572816,1066.36699,136260.1942,14.7970297,16.27326733,89.54257426,3,934.0,1352.0,208.0,460.0,1646.0,1282.0,3441.80817266799,1.80703582646743
1257,1257,377100,0.999029126,1065.706796,132464.0777,14.85643564,16.30792079,88.19108911,3,1739.0,1099.0,869.0,1411.0,1567.0,1531.0,3446.0189707967115,1.8063732937268555
1258,1258,377400,0.950485437,1065.046602,128667.9612,14.91584158,16.34257426,86.83960396,3,857.0,149.0,1969.0,1728.0,1421.0,254.0,3450.2297689254324,1.8057107609862815
1259,1259,377700,0.901941748,1064.386408,124871.8447,14.97524752,16.37722772,85.48811881,4,1026.0,582.0,1174.0,1740.0,1128.0,400.0,3454.440567054154,1.8050482282457074
1260,1260,378000,0.853398058,1063.726214,121075.7282,15.03465347,16.41188119,84.13663366,4,1976.0,578.0,1827.0,946.0,1632.0,1129.0,3458.651365891693,1.804385695505133
1261,1261,378300,0.804854369,1063.066019,117279.6117,15.09405941,16.44653465,82.78514851,4,1135.0,650.0,684.0,448.0,361.0,1338.0,3462.862164020414,1.8037231617610163
1262,1262,378600,0.75631068,1062.405825,113483.4951,15.15346535,16.48118812,81.43366337,3,54.0,405.0,1916.0,545.0,1189.0,1763.0,3467.0729621491355,1.8030606290204423
1263,1263,378900,0.70776699,1061.745631,109687.3786,15.21287129,16.51584158,80.08217822,3,1738.0,1669.0,464.0,315.0,533.0,1586.0,3471.283760277857,1.8023980962798678
1264,1264,379200,0.659223301,1061.085437,105891.2621,15.27227723,16.55049505,78.73069307,3,130.0,730.0,632.0,1400.0,1577.0,390.0,3475.494558406578,1.8017355635392935
1265,1265,379500,0.610679612,1060.425243,102095.1456,15.33168317,16.58514851,77.37920792,3,1326.0,288.0,1072.0,1056.0,232.0,1922.0,3479.7053565352994,1.8010730307987193
1266,1266,379800,0.562135922,1059.765049,98299.02913,15.39108911,16.61980198,76.02772277,3,444.0,579.0,1931.0,90.0,646.0,523.0,3483.9161546640207,1.8004104980581452
1267,1267,380100,0.513592233,1059.104854,94502.91262,15.45049505,16.65445545,74.67623762,4,479.0,1654.0,2009.0,173.0,420.0,1620.0,3488.126952792742,1.7997479643140284
1268,1268,380400,0.465048544,1058.44466,90706.79612,15.50990099,16.68910891,73.32475248,5,504.0,1994.0,1149.0,1279.0,585.0,1758.0,3492.3377509214633,1.7990854315734544
1269,1269,380700,0.416504854,1057.784466,86910.67961,15.56930693,16.72376238,71.97326733,5,1628.0,1272.0,166.0,1907.0,1397.0,1369.0,3496.5485490501846,1.79842289883288
1270,1270,381000,0.367961165,1057.124272,83114.56311,15.62871287,16.75841584,70.62178218,5,27.0,1091.0,1063.0,1055.0,723.0,163.0,3500.759347178906,1.7977603660923058
